m000,m001,m003,m004,m005,m006,m007,m009,m010,m012,m013,m014,m015,m016,m017,m018,m019,m020,m022,m023,m024,m025,m027,m028,m029,m030,m031,m032,m033,m034,m035,m036,m037,m038,m040,m041,m042,m044,m045,m046,m047,m049,m051,m052,m053,m054,m055,m056,m057,m059,m061,m062,m063
6.857211257872466,6.846065070667016,6.857301295202168,6.850612379179494,6.858023200515326,6.847344832265677,6.85626531604189,6.851870703924264,6.85055320993504,6.851518446428658,6.8524108334484195,6.852383876248359,6.85191985203299,6.847070310408313,6.846337006994379,6.851704495083881,6.857611101269925,6.847121716173783,6.851578308614567,6.8542270105435295,6.851356347265178,6.85733934487259,6.851586732188496,6.851874022816468,6.856763004633032,6.852000692622257,6.8570118621091,6.8496939812347035,6.850701151143466,6.8498651512074815,6.850415006187664,6.847274869982616,6.853198738611486,6.847384557241636,6.8521679505250415,6.851505760311932,6.851709972151946,6.851581293286608,6.845797217372196,6.849538401410267,6.851388874308849,6.851907602599054,6.853262210027525,6.851252625962986,6.8502786323517775,6.850134377194583,6.850731835417282,6.844701894964821,6.851083156531967,6.853663333784074,6.855256267230428,6.849720873001943,6.856080642360086
6.731826844747478,6.72075006239263,6.732168036124905,6.725182667282862,6.732804022465476,6.7215849399353145,6.730803313828189,6.726296613802643,6.725467631721725,6.726291934397268,6.726953867770412,6.72705562797521,6.726472945146514,6.7216239279735275,6.720853957804305,6.726041336717357,6.732075807159552,6.7215017814265305,6.726162216866804,6.729055585334492,6.726061271152096,6.732059815992561,6.7259707830754945,6.726595137648508,6.731524847195219,6.726604966001948,6.7315800620086925,6.724509391314555,6.725527314401212,6.724373077677931,6.724883246253934,6.721405327691335,6.728056780000483,6.721692940717983,6.726909450646234,6.725934805188091,6.7263473703210686,6.726233789689986,6.720096686566021,6.72401347835918,6.726283921102924,6.726578049840911,6.727907579118139,6.726158246570979,6.72483715110276,6.724610299423671,6.725003831223235,6.719118768625134,6.727430477415474,6.72830369393812,6.729813786588202,6.724166978721995,6.730900914587889
6.606300008060249,6.595391331577235,6.606661614045136,6.59977146236137,6.607323852159511,6.59623123369422,6.60571829486783,6.601065758588947,6.600069993856243,6.600955452977236,6.601719580028375,6.601732850179135,6.601293839961958,6.596212040648964,6.5956075029425225,6.600837769481282,6.606958833506984,6.596456106663399,6.6006193360882035,6.603475836244777,6.60068713170601,6.6066400911221566,6.600725954629231,6.6010878262432415,6.60627205604289,6.60141064523385,6.606232244062513,6.599014518592359,6.600257550475265,6.599310124140148,6.600020282518106,6.596096703814263,6.601990143679811,6.595972253846522,6.60145145514361,6.600656536095787,6.601262763840386,6.6008262055494535,6.594756750258425,6.598728204227221,6.600982163708791,6.601146781095018,6.602481934990503,6.601000438804268,6.599334434060378,6.599773664042841,6.599785786356164,6.593648277798264,6.601114886658349,6.602855792309886,6.604377363969133,6.598924048774779,6.605279648534015
6.480803367309965,6.470247511843089,6.481456853641264,6.474741335816855,6.481756686831197,6.471018613522835,6.480400823794167,6.475613367942715,6.47473045352589,6.475252612363489,6.476322936237268,6.476223268909859,6.475699304771201,6.470775571658285,6.470161706983535,6.475432057285645,6.481644392751472,6.470911032607,6.475490023401894,6.477947166575892,6.475570930173508,6.48125316738046,6.475380100793238,6.475814997260804,6.48074875201777,6.47573320669407,6.481067767787996,6.473863111607974,6.474744936499645,6.473539104258437,6.474106217060559,6.470755683664051,6.477450129672377,6.470799278352767,6.476253868832342,6.475469972933493,6.475238870848455,6.4752439774600985,6.46951307534664,6.473518895369017,6.475362120973048,6.475787098281688,6.476845603926224,6.475369473371757,6.473796482774474,6.47418535911837,6.474168709570244,6.468221071776647,6.47537010556798,6.477419355805914,6.478883835873053,6.473682360629882,6.479742562463685
6.355467705607002,6.344577494518475,6.355979240239759,6.349082894363554,6.35624666545577,6.3457115244399915,6.354739828226197,6.350083505464306,6.3495530263276265,6.349990231365216,6.350821729787025,6.351018709492222,6.350361024649052,6.3456119902360895,6.344818029783443,6.350016731997983,6.356007374436324,6.345581363786338,6.35002271207917,6.352759030472579,6.350189222877909,6.3558721201966035,6.349874928528621,6.350409582412909,6.355217462265431,6.350694374754659,6.355526499632721,6.3481990253220975,6.34950919732517,6.3483094272530955,6.34899811735599,6.345474954256103,6.352454668063205,6.345663840207416,6.350400792877672,6.349961968950198,6.349979444757118,6.3502353396291555,6.344875377527899,6.347841967332963,6.3501314242223055,6.350368153183006,6.351739192857948,6.349964935742548,6.348356966275609,6.349171386509889,6.348794043132472,6.343114640996709,6.349460238501107,6.3525279393450225,6.353517806892166,6.348047254728674,6.354808767789297
6.230302667505462,6.219218118725466,6.230775639064928,6.223756371211997,6.231076711092541,6.220345831849986,6.2294131933654375,6.224940900654199,6.224155766035284,6.224523579691575,6.225873889095129,6.225767694737833,6.224969154230689,6.220151718220258,6.219372701767561,6.224718593728106,6.230701333885482,6.220152758513496,6.224553988904853,6.227408730259407,6.224776265401434,6.230651078592754,6.224561171998555,6.225052449455545,6.229958173951566,6.225472114966203,6.230064113477116,6.222975381771949,6.224047897123626,6.222907484013049,6.223585482506197,6.220017395613086,6.225849522638472,6.22007683263976,6.225734969772385,6.224714556451143,6.2248334114137736,6.2249390893225565,6.218638061447034,6.222760903930117,6.224840475577731,6.224862642186549,6.226096821611981,6.22468051935751,6.223112123044798,6.223707345316828,6.2235307982283326,6.217776496209721,6.2248527737867665,6.2265636376194395,6.228103964370639,6.222830659568337,6.229513116717258
6.104713023703362,6.0939291855001665,6.1053205138627336,6.098264102617139,6.10582071138142,6.094687254349547,6.104330903214595,6.09941111196169,6.098853209067705,6.099235098422903,6.100317740771289,6.099870862841159,6.099516805999886,6.09475577077973,6.094066313026434,6.099104464559013,6.10540585229406,6.094838155036629,6.099278473080983,6.101918850537552,6.09918485194033,6.105494660645862,6.099339139790236,6.099586805699231,6.104561587991685,6.09995449423292,6.104725811166875,6.097655707511682,6.098730424846658,6.097854242957112,6.098291280239432,6.094706010151587,6.101064674087587,6.094482874862094,6.100772414638233,6.099285477273908,6.09978027601951,6.099244894040394,6.093082748141131,6.097585188549605,6.099502233459265,6.099762731940541,6.100715863885271,6.0994112378929755,6.098134542350214,6.098354026167034,6.0980622680425745,6.092377993309965,6.099867110792858,6.101626013763943,6.102772035603168,6.097417992374438,6.103713104100425
5.979487967785557,5.968521822579447,5.979958133536786,5.973006708697284,5.980555727835065,5.969140878709155,5.9792294382621956,5.973707464382011,5.973470395618726,5.973985702156456,5.97493467813053,5.974780811835513,5.974258280823008,5.969440834191361,5.968760957945823,5.973919971415335,5.980101856151276,5.969524312037168,5.973845024883673,5.976521635865913,5.973695426741984,5.9797848505084765,5.973755304779962,5.974272744046908,5.979059252884729,5.974545967151505,5.9793889785771315,5.9724576531342395,5.973467779925891,5.972284105626205,5.973141735482893,5.9693822641688765,5.97584417400816,5.969412629424887,5.97463615612514,5.974856579462885,5.973817036030255,5.97391871208106,5.967804945427309,5.972177010737213,5.974113348308952,5.974611032124653,5.975812997352628,5.973915230265918,5.972396920849193,5.972650486640446,5.972906839678008,5.96714024219889,5.973498920752208,5.976090385377208,5.977341269023313,5.9718649909914445,5.9785761694314985
5.854115623149444,5.843162450485058,5.854440599277197,5.8474989723401825,5.855003526403062,5.843979419782357,5.853816601913973,5.848786296915424,5.848050069655309,5.848515086993219,5.849381971398852,5.849661092401697,5.848835248317356,5.844124614740857,5.843265798551848,5.848895265403928,5.854799211062805,5.844111757549867,5.848393978386795,5.8512364095049385,5.848600733072157,5.854591327269449,5.848487135920763,5.84889086754126,5.854056274498021,5.849263087164854,5.854040069961615,5.846965714557232,5.847899289318187,5.8469720752286864,5.847678506707376,5.843886191211292,5.8504307234625825,5.843916033590567,5.849153129991351,5.8485366606453955,5.84842000149692,5.848435075583442,5.8427585839346925,5.846690757711659,5.848586474048529,5.84888584065186,5.850074005875207,5.848243445289739,5.847055538737209,5.847393183305077,5.847421656889154,5.841677299844479,5.848302450490854,5.8508545499260824,5.851894344630553,5.84654782935022,5.853253261081988
5.728666937724308,5.7177586579598065,5.728920329514142,5.722219550908313,5.729591009301178,5.71872781772315,5.7279792814761,5.723572695250119,5.722863983668557,5.722991923857083,5.724189801560456,5.724065394532992,5.723681149763716,5.718652557740437,5.717880169016502,5.723611879145121,5.729470704882624,5.718904791660154,5.723076795990836,5.725891159454716,5.723637882418863,5.728854061769394,5.723093778099178,5.723491214595471,5.7284907769127,5.723847307203026,5.728737696258893,5.721684959074736,5.723096451006781,5.721629839759038,5.72208484225228,5.718633957107923,5.724681848424828,5.718386458033568,5.724180340718543,5.723350664508581,5.723253573166051,5.723110910517754,5.717489365008,5.721683188115406,5.723202302017117,5.723260231517032,5.724649734763328,5.7230419080510755,5.721675193521618,5.721972546937522,5.722229387827485,5.716430683451039,5.723948903811003,5.725494502598601,5.7265571481320805,5.721057027171508,5.727053653089407
5.60329456013691,5.592528726483555,5.604000342781493,5.596950380825314,5.604639135591635,5.5932896158765315,5.602640282566405,5.59809396343328,5.597311366012043,5.597628101454925,5.598420396394111,5.598477284281323,5.598179610156652,5.593322778030839,5.592660788444335,5.598009385292634,5.603859190491324,5.5934844987719075,5.5978930969905125,5.600444218522963,5.597554418337515,5.603872725880937,5.597836787640458,5.598265491905637,5.603192311607822,5.598634840555087,5.6034859681623885,5.59628195295495,5.597410818852565,5.59628579057114,5.59675505274774,5.593397810100546,5.5999602691381725,5.593169998725214,5.598574921214179,5.59768918532613,5.597972666648868,5.597863113128757,5.592124476045174,5.596374004759197,5.597926185707012,5.598374743109449,5.599610435441427,5.5973985862039735,5.596327432475063,5.596966532210789,5.596821728703035,5.591000758822202,5.598453031451407,5.60037370204612,5.601041783242425,5.595720971401991,5.602337832535805
