m000,m001,m003,m004,m005,m006,m007,m009,m010,m012,m013,m014,m015,m016,m017,m018,m019,m020,m022,m023,m024,m025,m027,m028,m029,m030,m031,m032,m033,m034,m035,m036,m037,m038,m040,m041,m042,m044,m045,m046,m047,m049,m051,m052,m053,m054,m055,m056,m057,m059,m061,m062,m063
24.90364,21.199604,21.407204,27.100002,23.36649,25.604967,42.624832,22.054554,23.647211,-88.72118,23.676388,-98.2814,23.678722,-108.68758,-162.1341,23.425354,21.460636,60.31143,-155.50371,22.67988,25.047565,17.50808,24.19239,-141.51326,23.944824,22.092644,21.874378,24.950626,-170.5729,-265.78827,-28.223791,-17.66,-54.38357,22.657814,23.047974,21.143585,20.857346,-476.03973,-16.503338,25.072765,24.467638,-121.14422,22.940521,21.122627,-148.51299,22.672733,-286.80322,-50.06619,-115.10396,21.262978,-125.63833,-356.26312,-303.7213
25.02856,21.253216,21.442585,27.189861,23.429073,25.68036,42.743446,22.116425,23.673195,-89.13591,23.77148,-98.433815,23.730742,-109.00809,-162.46255,23.473682,21.61762,60.428253,-155.91173,22.710085,25.112984,17.541136,24.283682,-141.92087,23.998154,22.13446,21.999153,25.030273,-171.13452,-266.2552,-28.327179,-17.701492,-54.55644,22.708862,23.119366,21.214684,20.909477,-477.99768,-16.56068,25.150604,24.571873,-121.45039,23.043154,21.222126,-148.9198,22.809914,-287.94238,-50.25963,-115.28232,21.28397,-125.97941,-357.7095,-304.8705
25.206974,21.35847,21.509739,27.368399,23.540136,25.777576,42.913574,22.217625,23.772491,-89.52596,23.92015,-98.77652,23.801308,-109.60039,-162.98001,23.583736,21.815054,60.601486,-156.68639,22.786575,25.227142,17.611633,24.418165,-142.7095,24.09718,22.179028,22.11353,25.157112,-172.02182,-267.1496,-28.463604,-17.78496,-54.827705,22.805817,23.243277,21.323303,21.006172,-480.9162,-16.663734,25.260098,24.711079,-121.91404,23.203598,21.378359,-149.61613,23.018906,-289.6328,-50.547974,-115.634544,21.374681,-126.55961,-359.375,-306.21478
25.428036,21.48259,21.612303,27.583355,23.649593,25.906616,43.097744,22.347328,23.876043,-90.05275,24.139214,-99.20913,23.872696,-110.37933,-163.5678,23.699568,22.031723,60.805313,-157.66214,22.881397,25.33221,17.698372,24.563856,-143.63084,24.223629,22.270878,22.239498,25.30456,-173.26184,-268.1972,-28.601612,-17.895166,-55.18905,22.931002,23.395412,21.435993,21.124481,-483.82727,-16.769665,25.394796,24.888186,-122.56625,23.387178,21.546547,-150.57309,23.253086,-291.47504,-50.90495,-116.257576,21.496336,-127.147736,-361.2492,-307.49686
25.640629,21.612322,21.718782,27.781,23.76503,26.036486,43.31418,22.465204,23.992907,-90.57976,24.380219,-99.61719,23.937805,-111.124535,-164.23619,23.81131,22.191711,60.991486,-158.69351,22.988056,25.431223,17.780712,24.722134,-144.47002,24.349888,22.35439,22.376728,25.439587,-174.26453,-269.37378,-28.70594,-18.005291,-55.525124,23.072693,23.526417,21.570484,21.239922,-486.9262,-16.881685,25.505302,25.07169,-123.25858,23.573315,21.6992,-151.64465,23.490957,-293.1922,-51.310738,-117.03691,21.634293,-127.74723,-363.29868,-308.9605
25.860756,21.772873,21.81929,28.014713,23.87347,26.192966,43.537155,22.60263,24.117416,-91.211334,24.622328,-100.17697,24.021404,-112.06693,-164.92874,23.946476,22.289772,61.233112,-159.8645,23.0726,25.533424,17.88101,24.91251,-145.39078,24.49784,22.442577,22.580008,25.630692,-175.406,-270.85825,-28.846819,-18.1299,-55.899853,23.205765,23.724785,21.72356,21.37254,-490.10565,-17.00494,25.642448,25.239769,-124.04679,23.74789,21.871376,-152.81044,23.733145,-294.93225,-51.684258,-117.85266,21.776253,-128.39928,-365.2466,-310.49976
26.137175,21.97353,21.97062,28.30279,24.019974,26.398346,44.040695,22.799065,24.304504,-92.02988,24.926289,-100.9847,24.176971,-113.095276,-166.07397,24.141794,22.359434,61.526672,-161.473,23.208319,25.682926,18.053726,25.134842,-146.47534,24.71449,22.583462,22.884876,25.879288,-176.87119,-273.25073,-29.128372,-18.310873,-56.38945,23.401676,23.954155,21.968079,21.577293,-495.57874,-17.18108,25.807816,25.505493,-125.26622,23.951733,22.119106,-154.50061,23.964718,-297.61853,-52.181534,-118.74996,21.93706,-129.52814,-368.4251,-313.07056
26.484026,22.23043,22.170025,28.655666,24.298008,26.750847,44.694458,23.077614,24.542294,-93.16814,25.280617,-102.21039,24.391712,-114.69255,-167.42174,24.403915,22.427393,61.859947,-163.49974,23.391396,25.928549,18.313547,25.418861,-147.89194,25.039719,22.789736,23.237282,26.228054,-178.7572,-276.77768,-29.501736,-18.571068,-57.133995,23.67789,24.30259,22.307686,21.875187,-501.81714,-17.43001,26.139778,25.851414,-126.825676,24.206226,22.44822,-156.7628,24.260078,-301.45844,-52.82321,-119.83821,22.149128,-131.36209,-372.75085,-316.60852
26.830631,22.50391,22.402514,29.009956,24.605312,27.146126,45.53585,23.403395,24.833233,-94.479355,25.671581,-103.596695,24.65048,-116.49303,-169.32066,24.753574,22.579878,62.242516,-165.36415,23.608341,26.16863,18.631624,25.756626,-149.7927,25.450865,23.013056,23.585,26.633411,-180.98538,-280.95026,-29.894497,-18.906363,-57.818653,24.012218,24.613182,22.644314,22.24453,-507.756,-17.68047,26.507559,26.247276,-128.45322,24.464634,22.77168,-159.19934,24.595673,-306.21536,-53.4731,-121.347046,22.428085,-133.87993,-377.66272,-321.24088
27.165482,22.797342,22.64107,29.364536,24.94482,27.534483,46.451496,23.707088,25.11419,-95.8116,26.126297,-105.373116,24.884178,-118.265625,-171.26053,25.126322,22.854668,62.587418,-167.46942,23.85977,26.422916,18.917347,26.113258,-151.94434,25.891369,23.276434,24.11374,27.076542,-183.10468,-285.36942,-30.244717,-19.23777,-58.56681,24.361195,24.954828,22.87382,22.631893,-511.8711,-17.962156,26.897259,26.597393,-130.31696,24.675352,23.136156,-161.74965,24.903444,-310.85574,-54.22473,-122.86579,22.740505,-136.93643,-382.4673,-326.83392
27.586863,23.293169,23.034119,29.85958,25.478504,27.973951,47.572582,24.164299,25.541443,-97.53255,26.666172,-107.93713,25.262508,-120.630135,-174.08826,25.611767,23.466824,63.01472,-170.30603,24.224525,26.812468,19.3326,26.510603,-155.12607,26.446945,23.576756,25.09914,27.75464,-186.29141,-290.95508,-30.7392,-19.776632,-59.631104,24.809357,25.34293,23.308266,23.094175,-518.70667,-18.348572,27.404879,27.11193,-132.47209,25.034042,23.662756,-165.46805,25.232786,-315.94635,-55.32504,-125.157394,23.06831,-140.95584,-390.14966,-334.3051
28.455996,24.106466,23.837269,30.921724,26.450977,28.982141,49.29442,24.895683,26.432316,-100.49721,27.578465,-112.19052,25.995945,-125.18944,-178.77458,26.531689,24.648937,63.69049,-176.02138,24.947613,27.581654,20.015965,27.347624,-160.59192,27.282358,24.253914,26.591108,28.814117,-192.51346,-299.49097,-31.793941,-20.65994,-61.879517,25.61228,26.174013,24.000225,23.952776,-532.5864,-19.067562,28.346918,28.142874,-136.7364,25.767221,24.664223,-170.9436,25.892586,-326.8052,-57.342384,-129.45915,23.526197,-146.42522,-403.37793,-348.42313
30.278442,25.61296,25.227207,33.076355,28.134493,30.780233,51.789635,26.280369,27.901894,-105.98399,29.0322,-118.91332,27.416721,-132.79385,-187.98589,27.949553,26.696302,64.95353,-187.23172,26.348742,28.912779,21.065018,28.769138,-169.8716,28.803822,25.545357,28.550972,30.741804,-204.31671,-314.65924,-33.63186,-22.03375,-65.70975,26.98948,27.689783,25.371372,25.334114,-559.4654,-20.115198,29.74842,29.757818,-143.90503,27.226028,26.178825,-179.8841,26.986416,-345.86945,-60.797752,-138.11053,24.470818,-155.76875,-425.7536,-370.13428
33.125435,27.795826,27.402857,36.358253,30.689848,33.145073,54.832104,28.197014,30.114277,-114.29361,31.010212,-128.55142,29.59389,-142.45505,-199.68623,30.021246,29.78685,66.444336,-204.80722,28.561615,30.958439,22.46901,30.965088,-184.04605,30.831882,27.39086,30.959665,33.16536,-222.64351,-334.97736,-36.13423,-24.03292,-71.83778,29.065151,30.065403,27.353846,27.22646,-603.3878,-21.519604,31.538095,32.40728,-154.63274,29.416317,28.506077,-192.88867,28.680956,-373.65833,-65.84798,-151.39394,26.06354,-168.48543,-459.3377,-400.5362
37.253006,30.896805,30.218346,41.329285,34.051872,36.11102,58.27029,30.727167,32.817177,-125.71002,33.575474,-140.3418,32.446945,-154.48782,-218.85095,32.47822,33.566246,68.83339,-227.36116,31.157856,33.498894,23.939386,33.546658,-201.91927,33.31424,29.984688,33.424316,36.0321,-247.12256,-361.8606,-39.7698,-26.395527,-80.22527,31.4976,33.351265,29.888819,29.666155,-655.3441,-23.372849,33.813267,35.672005,-168.04497,32.027237,31.324736,-210.11118,30.764294,-405.65997,-72.14848,-169.67456,28.372013,-183.86389,-492.53815,-431.59882
41.269653,35.269592,33.90308,47.614677,37.666557,39.138718,63.538902,33.11939,36.264633,-137.00961,36.48857,-154.21057,35.800957,-167.05542,-237.81311,35.34866,36.963135,71.777435,-249.56474,34.12072,36.643612,25.867725,35.85177,-221.19637,36.066948,32.7564,36.306118,39.066647,-276.4483,-390.76584,-43.441605,-29.125711,-89.01805,33.87199,36.760925,32.819725,32.143154,-706.9956,-25.162537,36.48419,39.105663,-181.75769,34.316467,34.112747,-229.63284,33.650253,-436.14532,-77.85307,-192.16339,31.505173,-198.48949,-539.6283,-472.15717
45.96815,38.376358,37.628876,53.232273,41.3254,42.527023,74.124985,36.02823,39.255993,-145.22507,39.786232,-167.36896,40.37738,-184.6033,-259.9633,39.192013,40.24655,75.5195,-272.1056,37.376778,40.28607,27.495058,40.065224,-241.79437,38.99302,35.797874,42.775387,41.622513,-312.55582,-423.34763,-47.59752,-31.74583,-97.3306,37.811832,40.553158,34.754654,34.80051,-787.2228,-27.87888,39.65177,42.415325,-199.67123,36.70437,37.19961,-254.05023,38.099213,-467.097,-84.50922,-220.2765,34.919735,-211.3688,-584.4615,-513.26056
54.133904,42.756226,42.93056,62.077103,47.592297,49.6288,89.32855,42.550755,45.81997,-169.83475,45.790985,-194.11163,46.80607,-214.5046,-305.49353,45.894302,45.324905,81.06054,-313.18365,44.491,48.782104,31.942932,47.50467,-287.1627,45.096134,41.44117,58.30465,45.85506,-370.7572,-486.96985,-55.00111,-37.06511,-114.02011,44.103657,45.804607,41.597717,41.599052,-940.476,-34.38057,47.933983,49.485977,-247.57275,43.73424,46.11232,-299.48105,45.683342,-533.0923,-94.85403,-259.10483,38.426178,-228.16626,-667.1891,-611.4944
68.60672,53.735104,62.219826,92.28299,63.790535,70.94925,105.08035,59.033527,62.776524,-237.07092,63.204933,-268.72986,65.21002,-282.28177,-425.8025,63.45084,61.696426,101.92465,-386.94336,63.448227,71.45644,46.247185,63.834938,-369.78363,61.80969,59.163895,83.3984,63.69649,-523.39,-665.3484,-77.75463,-49.2985,-159.969,59.978264,60.66999,65.01163,60.772614,-1324.8586,-49.300564,69.75901,63.39405,-351.3603,61.45269,64.005196,-401.05017,61.041946,-750.9407,-135.746,-341.08224,44.804512,-242.15616,-867.7261,-847.13324
76.86284,66.37375,84.99061,147.59628,80.66228,107.78181,125.94624,82.84506,92.27185,-332.91333,108.88896,-398.0192,86.02529,-390.13416,-607.651,90.55608,92.07901,170.05972,-433.5119,85.788475,98.41034,71.83488,84.916916,-469.48325,87.938965,79.3755,103.2075,90.67879,-740.6704,-1004.21765,-109.27575,-68.47482,-219.35349,85.507256,80.233,130.11966,87.66275,-1955.2023,-70.45095,102.76247,78.22271,-427.0039,80.67337,87.780426,-524.16797,81.262665,-1168.3492,-287.35202,-450.70135,57.877533,-249.7352,-1126.2178,-1022.5829
78.21702,68.701385,90.31123,190.79999,84.36864,123.88961,146.52716,94.54085,113.8757,-377.53558,181.08179,-470.14612,92.26066,-453.71204,-708.2075,101.93504,117.05612,233.20425,-443.12354,89.76773,105.29456,80.25685,89.65601,-499.22498,104.31554,84.0285,106.23361,101.170555,-804.9866,-1274.572,-122.79836,-83.79586,-237.3185,96.34749,85.826035,203.66705,96.359924,-2263.6243,-78.55836,122.49441,81.13371,-439.8303,84.96756,98.47385,-557.3533,90.83206,-1449.8016,-538.8539,-488.25952,75.00787,-253.8623,-1202.1335,-1049.4524
79.128624,69.61211,91.71776,196.98871,85.6224,126.54193,152.34853,96.39549,116.97356,-386.5404,215.94049,-479.77542,93.8759,-462.77383,-723.5769,103.79933,120.51851,243.46077,-449.7622,91.14946,106.89676,81.69333,91.25373,-507.77762,106.83391,85.40675,107.441086,103.09749,-818.0803,-1324.993,-125.16141,-86.52265,-241.58394,98.234375,87.28932,224.81471,98.204025,-2309.2554,-80.171906,125.61183,82.29651,-446.08817,86.311646,100.615715,-566.77454,92.95935,-1485.8159,-716.0969,-497.0609,80.59328,-257.21902,-1224.718,-1063.5946
79.75018,70.2032,92.46898,199.52664,86.39635,127.91465,154.6543,97.41434,118.35007,-390.9449,221.12215,-484.80984,94.830536,-467.77603,-731.6952,104.827484,121.97267,247.25485,-454.42334,91.94978,107.81821,82.52884,92.20155,-513.00195,108.03252,86.147964,108.00456,104.11351,-826.04095,-1344.7078,-126.31557,-87.70167,-244.18248,99.330185,88.150375,228.61858,99.27114,-2333.9915,-81.04959,127.03607,83.03641,-449.541,87.140335,101.787,-572.23645,94.14923,-1504.4648,-745.2449,-502.18707,81.942604,-259.37036,-1237.7122,-1072.2073
80.11133,70.49274,92.87068,200.78049,86.80754,128.61917,155.64508,97.91888,119.00957,-393.25385,223.42929,-487.43628,95.33043,-470.33606,-735.63367,105.350555,122.65845,249.08972,-456.68564,92.4162,108.34056,82.96843,92.69129,-515.8817,108.64817,86.58377,108.21651,104.699776,-830.28723,-1354.0754,-126.913086,-88.31456,-245.49905,99.857155,88.58617,230.33832,99.75563,-2346.1997,-81.50668,127.69133,83.41313,-451.45966,87.58061,102.40086,-575.0657,94.792145,-1514.0496,-754.6727,-504.62085,82.76532,-260.6866,-1244.5044,-1076.971
80.27777,70.5511,93.04462,201.30258,86.99257,128.88342,155.94742,98.14493,119.281525,-394.361,224.45053,-488.4688,95.58685,-471.35516,-737.4237,105.551834,122.94498,249.87387,-457.61475,92.623474,108.569214,83.164215,92.9149,-517.0912,108.89024,86.743484,108.26984,104.97008,-832.1256,-1358.179,-127.15157,-88.584274,-246.11278,100.06746,88.77388,231.12473,99.95328,-2351.245,-81.70715,127.950195,83.54962,-452.20145,87.79335,102.64851,-575.8637,95.07218,-1517.9814,-759.1786,-505.6965,83.18462,-261.23303,-1247.5798,-1079.119
80.324814,70.589325,93.05266,201.44159,87.04125,128.9513,156.14476,98.192566,119.36247,-394.6438,224.86505,-488.76764,95.685104,-471.57178,-737.9347,105.59751,123.01508,250.16022,-457.78162,92.62584,108.64053,83.23454,92.94462,-517.4165,108.939255,86.75957,108.25677,105.04982,-832.62463,-1359.6631,-127.197334,-88.660446,-246.29407,100.123474,88.77333,231.37054,99.9883,-2352.6548,-81.76849,127.99782,83.56265,-452.35547,87.857285,102.73168,-576.27734,95.167336,-1519.0388,-760.8942,-505.8908,83.36624,-261.3673,-1248.4419,-1079.6841
80.32053,70.59481,93.00751,201.44174,87.04085,128.93869,156.20453,98.18219,119.356224,-394.6408,224.98486,-488.74234,95.70181,-471.51617,-737.62646,105.561005,123.019,250.211,-457.61896,92.611115,108.6382,83.24524,92.91054,-517.44446,108.913315,86.79031,108.22685,105.04797,-832.4652,-1359.8677,-127.17404,-88.66159,-246.28307,100.11489,88.7397,231.43454,99.972565,-2352.5596,-81.76753,127.97075,83.53936,-452.1997,87.8656,102.747765,-576.43604,95.17575,-1519.0245,-761.4917,-505.80646,83.41736,-261.36505,-1248.3303,-1079.4772
80.305626,70.587296,92.99579,201.40356,87.025024,128.90866,156.20117,98.16048,119.32315,-394.5602,224.99971,-488.6432,95.6969,-471.3924,-737.30676,105.51181,123.001236,250.19937,-457.45767,92.60907,108.62134,83.23745,92.90282,-517.4093,108.875305,86.79454,108.197655,105.02635,-832.05383,-1359.7181,-127.1383,-88.646805,-246.24252,100.0869,88.736404,231.42392,99.95241,-2352.2556,-81.75012,127.93247,83.51941,-452.01337,87.8624,102.74475,-576.422,95.16072,-1518.8262,-761.5913,-505.66782,83.40909,-261.3451,-1247.9302,-1079.111
80.28852,70.57349,92.97516,201.36252,87.00566,128.882,156.16293,98.13843,119.29146,-394.47534,224.97461,-488.5409,95.68414,-471.28268,-737.1564,105.482925,122.98453,250.16971,-457.32742,92.59599,108.60063,83.22511,92.88596,-517.3646,108.83889,86.783066,108.157104,104.9987,-831.8277,-1359.4939,-127.103874,-88.63089,-246.20125,100.05661,88.726845,231.38336,99.93175,-2352.0037,-81.7269,127.89426,83.49872,-451.91983,87.856995,102.73635,-576.33704,95.14192,-1518.6499,-761.49963,-505.53403,83.38711,-261.30908,-1247.6213,-1078.8533
80.27064,70.55353,92.94887,201.31909,86.98219,128.84946,156.09654,98.11413,119.25519,-394.37848,224.93271,-488.4311,95.66589,-471.16986,-737.02,105.47758,122.97014,250.1354,-457.2187,92.57121,108.580795,83.20904,92.857544,-517.3176,108.80185,86.758804,108.125336,104.96857,-831.8049,-1359.2466,-127.070335,-88.61371,-246.15988,100.02341,88.71001,231.31818,99.91437,-2351.751,-81.69714,127.85455,83.4791,-451.88165,87.84811,102.72374,-576.17474,95.12117,-1518.5046,-761.26337,-505.41113,83.37184,-261.2447,-1247.4218,-1078.7264
80.24631,70.524475,92.92502,201.26544,86.952225,128.81076,155.9867,98.086685,119.21393,-394.25696,224.84927,-488.29645,95.63738,-471.0562,-737.11194,105.47826,122.95154,250.074,-457.11206,92.53627,108.550934,83.18489,92.82672,-517.2475,108.76509,86.71585,108.06079,104.93263,-831.8707,-1358.925,-127.03534,-88.594864,-246.11417,99.98214,88.68733,231.20438,99.89409,-2351.5298,-81.65807,127.813385,83.461105,-451.79102,87.8351,102.69995,-575.8994,95.09337,-1518.3835,-760.827,-505.2671,83.36775,-261.1616,-1247.117,-1078.5267
80.21073,70.48152,92.93346,201.14706,86.89917,128.74222,155.80133,98.04018,119.14877,-394.0476,224.67506,-488.06073,95.57497,-470.8933,-736.958,105.4538,122.91075,249.93146,-456.94238,92.5369,108.49787,83.13388,92.82593,-517.0932,108.70628,86.641464,107.90025,104.86212,-831.5957,-1358.3171,-126.98726,-88.561035,-246.00912,99.91675,88.71065,230.98558,99.851364,-2350.789,-81.58542,127.73996,83.4373,-451.44476,87.801834,102.636765,-575.41724,95.04456,-1518.0764,-759.94006,-505.0944,83.35973,-261.0301,-1246.2036,-1077.779
80.11124,70.4147,92.80845,200.8247,86.77106,128.55394,155.44412,97.92316,118.987076,-393.5185,224.25284,-487.4579,95.419235,-470.49634,-735.933,105.35039,122.77394,249.54709,-456.3938,92.43576,108.347916,83.005356,92.69673,-516.53674,108.5629,86.594894,107.52049,104.70337,-830.64954,-1356.6506,-126.85089,-88.456314,-245.68268,99.769226,88.6398,230.46786,99.70317,-2348.2102,-81.42058,127.540985,83.35362,-450.59747,87.68506,102.457344,-574.8788,94.89453,-1516.7025,-757.8507,-504.62848,83.3244,-260.69806,-1243.8411,-1075.7454
79.8546,70.27989,92.50075,200.03983,86.47914,128.09236,155.01416,97.59865,118.61605,-392.0661,223.23639,-485.7475,95.05301,-469.17126,-733.3734,105.02655,122.437836,248.68701,-454.92383,92.112045,107.94539,82.70691,92.37851,-514.79645,108.18219,86.326584,106.78223,104.30733,-828.13025,-1352.25,-126.49104,-88.151215,-244.77759,99.42911,88.40411,229.26697,99.32269,-2340.9185,-81.0495,127.03331,83.11801,-448.5047,87.39743,102.007805,-573.22003,94.55896,-1512.4996,-753.4302,-503.19922,83.212715,-259.81152,-1238.339,-1071.2781
79.418274,69.894005,91.792694,198.04883,85.85672,127.11888,153.49841,96.89064,117.87702,-388.74878,221.23978,-482.81207,94.37756,-466.45084,-727.84814,104.29706,121.60002,246.40646,-452.10565,91.43858,107.02859,82.089676,91.74844,-510.92575,107.428665,85.70186,105.482285,103.56645,-822.54895,-1342.6956,-125.62353,-87.3945,-242.79608,98.7682,87.78546,226.70872,98.52205,-2323.8945,-80.3208,125.938446,82.54016,-444.43665,86.76537,101.07927,-569.16785,93.86186,-1502.4735,-744.17554,-500.10107,82.92897,-258.14502,-1228.763,-1063.1675
78.644226,69.25592,90.63069,193.91492,84.835144,125.555435,150.72398,95.549324,116.43562,-383.13025,217.43481,-476.64822,93.00009,-461.54578,-717.2833,102.87294,120.06824,242.57553,-447.7224,90.25813,105.246735,81.102905,90.787094,-503.73395,106.15761,84.70406,103.60254,102.39151,-812.437,-1324.8273,-124.05444,-85.98726,-239.44,97.65883,86.85043,221.63818,97.2003,-2293.2925,-79.13997,123.98836,81.64656,-438.5429,85.67107,99.52684,-562.3308,92.61868,-1483.9238,-723.98206,-494.239,82.31987,-255.0393,-1211.999,-1050.6497
77.701004,68.34796,88.8537,175.50618,83.47879,123.188,145.92258,93.72011,114.166275,-374.9406,208.6789,-466.88455,90.94969,-454.31317,-701.7499,101.027176,117.24013,235.70439,-441.7351,88.587715,102.31237,79.69006,89.48985,-493.89502,104.359436,83.38182,90.75633,100.74136,-798.32764,-1295.3658,-121.83237,-82.53461,-234.1958,96.065506,85.597015,194.37332,95.127266,-2246.79,-77.076645,120.19439,80.61426,-430.01923,84.33302,96.3593,-553.22565,90.706314,-1453.459,-608.17,-485.21973,81.328445,-251.23943,-1187.0957,-1034.2283
75.93809,66.64219,76.332886,118.18671,78.50882,100.65848,129.44272,81.93513,97.134705,-329.41205,156.86815,-388.50372,79.30258,-410.62988,-594.84796,88.29367,95.58249,179.21658,-429.42093,78.94686,81.809555,69.98877,84.74036,-452.31012,93.53065,77.37565,62.870815,90.92937,-683.10754,-1091.5818,-104.02365,-64.22776,-200.26006,85.15701,80.65407,116.36002,79.18652,-1864.3872,-62.952393,94.2829,75.680405,-378.01752,80.35841,76.18007,-518.0709,79.8146,-1263.7458,-342.65366,-421.33176,79.96593,-244.6219,-1093.2866,-962.243
64.324524,54.237946,54.631207,69.599014,62.036736,67.68512,107.487305,58.044933,65.78513,-238.12468,80.24495,-260.39316,56.76574,-288.25977,-406.61823,60.695732,56.174286,115.10568,-364.82077,57.02552,61.089287,47.376373,63.31523,-360.2718,66.27738,58.074665,45.780727,64.14851,-453.5982,-730.5958,-73.0193,-44.89846,-139.70627,58.650494,60.72971,61.424267,55.57345,-1225.291,-44.555,65.69504,57.74899,-279.0351,63.050343,54.179264,-382.77496,56.267517,-853.9325,-157.91588,-290.6088,74.492325,-228.22739,-840.45483,-722.4835
49.309124,41.139313,41.980835,48.633156,47.683357,50.518715,89.29391,42.840145,48.98075,-176.75934,51.80883,-184.46782,44.129036,-208.04317,-299.22644,44.106316,38.670464,93.59325,-291.88135,42.933685,47.787704,34.558258,47.858444,-299.72427,47.907898,43.298767,38.95972,46.111595,-327.95383,-523.87714,-53.60538,-32.549103,-105.25717,44.27864,45.735245,42.900116,42.23711,-888.6856,-32.88036,49.36615,44.482742,-218.31989,48.33184,40.863815,-286.58673,41.453148,-592.57275,-100.55131,-210.43507,55.697594,-214.44409,-656.60583,-567.65466
42.19322,36.007263,36.91283,43.004177,41.785233,45.394573,74.08655,36.81065,41.600357,-153.14719,43.17686,-158.26485,39.605408,-183.00635,-264.24152,38.035244,33.7472,83.802765,-254.33887,37.719505,41.447586,30.978937,41.78454,-259.1994,41.743484,37.874836,34.858425,40.4628,-282.42038,-452.89795,-47.114693,-27.555416,-91.62305,38.521294,40.5147,36.718506,37.32557,-776.12244,-28.649017,43.46293,39.68537,-195.81265,41.973373,35.458412,-250.01483,35.72975,-502.7843,-84.074,-181.75964,42.214127,-205.04744,-581.1802,-512.58856
38.823353,32.45419,32.933296,40.047005,37.131073,41.459263,64.44105,33.68061,37.811188,-135.79544,39.263947,-145.66223,36.453476,-167.29709,-242.21182,34.849133,30.911413,77.48581,-233.63904,34.89907,38.40264,27.835493,37.85788,-234.34836,38.038506,34.217533,31.262987,37.34002,-258.02457,-414.9085,-43.386917,-25.721157,-83.90519,34.973717,35.995388,33.633038,33.89363,-701.5427,-26.178469,38.97608,37.18964,-180.57617,37.67209,32.118446,-225.39397,33.7468,-454.62872,-77.403824,-169.17145,36.228092,-196.08423,-525.3416,-474.57825
35.978745,28.95776,29.335657,37.123276,33.37289,37.465782,58.395695,31.018179,33.575974,-126.400314,35.193832,-134.7125,32.951164,-152.52557,-222.28415,32.581856,29.215809,71.614746,-214.75655,31.90767,35.343918,25.086863,34.36503,-211.40402,34.13556,31.063759,27.765034,34.173683,-237.42883,-370.2705,-39.53953,-23.840414,-75.140854,31.738672,32.345024,30.947912,30.847193,-633.9763,-24.049196,35.387047,34.180946,-164.52405,33.781296,29.122078,-202.84517,31.779064,-410.09406,-70.8179,-157.61076,33.046722,-183.72728,-476.9362,-431.53857
32.730057,26.265953,27.048489,34.775936,30.39019,33.702812,53.411987,28.450935,30.324484,-115.62283,30.939491,-124.31665,30.23426,-139.16045,-204.92122,29.854425,27.988544,67.73682,-195.38913,29.168213,32.69967,22.452423,31.403233,-190.19225,30.874048,28.322124,25.304256,31.210232,-219.18341,-334.45007,-36.378883,-22.164158,-67.79025,29.2126,29.178242,28.009487,28.044695,-581.9746,-21.652264,32.602127,31.363934,-150.9812,30.433868,26.688686,-184.64691,29.701775,-369.96918,-65.102295,-146.1953,29.914585,-170.412,-439.11066,-390.66217
30.234234,24.379103,25.160315,32.989082,28.170122,30.91337,49.799625,26.392963,27.868034,-106.66684,27.953081,-115.85965,28.157223,-128.65031,-191.87083,27.788473,26.716377,65.22198,-180.72711,27.042652,30.373743,20.541086,29.022064,-174.86086,28.383287,26.187714,23.771801,29.11355,-204.26376,-308.27728,-33.640617,-21.007421,-62.9007,27.094082,26.746796,25.736748,25.877434,-543.98926,-19.93573,30.293861,29.10084,-141.49875,27.945385,24.70174,-171.66492,27.512989,-340.27893,-60.701504,-136.30734,27.396183,-158.4769,-410.23334,-358.13104
28.502123,23.223705,23.902523,31.643364,26.820675,29.073572,47.28141,25.099625,26.291847,-101.131874,26.052605,-109.643875,26.738518,-121.564224,-182.47932,26.314987,25.6708,63.516933,-171.3031,25.657442,28.723095,19.295305,27.454514,-164.11426,26.828266,24.814564,22.987051,27.762676,-194.06525,-291.64203,-31.83244,-20.057106,-59.749084,25.794071,25.331688,24.218985,24.350393,-518.73834,-18.816864,28.760593,27.611801,-135.59174,26.28222,23.349836,-163.51881,25.892921,-320.88428,-57.520668,-129.39044,25.416714,-150.15451,-390.7433,-337.6668
27.416826,22.523552,23.12916,30.692184,25.93649,27.992836,45.59723,24.256824,25.388485,-97.8071,24.874321,-106.16306,25.814682,-117.35957,-176.6938,25.47686,24.726858,62.601315,-165.82642,24.833473,27.72876,18.679386,26.551672,-157.56714,25.972582,23.964989,22.57965,26.814184,-187.62204,-282.67996,-30.70266,-19.411694,-57.881683,24.93108,24.508602,23.305923,23.395554,-503.78302,-18.16528,27.862865,26.733608,-132.18533,25.263021,22.570873,-159.17062,24.815601,-309.3853,-55.46118,-125.22596,24.076813,-144.57936,-380.18073,-327.0752
26.785606,22.126339,22.654068,30.136301,25.346203,27.417086,44.58361,23.75122,24.936356,-95.78148,24.34141,-103.65804,25.297176,-114.81633,-173.33226,25.01825,23.91879,62.034973,-162.74808,24.269703,27.1721,18.353184,26.01309,-153.64825,25.492083,23.512136,22.34005,26.290052,-183.81644,-277.92044,-30.04015,-19.024418,-56.58582,24.441742,24.072716,22.824722,22.796188,-494.95703,-17.796452,27.312912,26.164356,-129.89893,24.702715,22.118992,-156.8045,24.155088,-302.893,-54.0147,-122.58373,23.298405,-140.47612,-374.2533,-320.4649
